ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount
513,Alice,25,nan,400,30,01/01/2023,Furniture,20
514,David,30,Female,,40,15/02/2023,nan,N/A
515,David,20,nan,300,40,01/01/2023,nan,20
516,Charlie,20,Other,200,30,01/01/2023,Grocery,10
517,Bob,25,Female,,10,InvalidDate,Grocery,N/A
518,Eve,35,Other,300,40,01/01/2023,Electronics,N/A
519,Eve,20,nan,400,10,InvalidDate,Electronics,15
520,Charlie,20,Male,400,10,01/01/2023,Electronics,20
521,David,35,Female,300,,InvalidDate,Furniture,15
522,Alice,25,Male,400,,15/02/2023,Electronics,15
523,David,20,Female,300,20,15/02/2023,nan,20
524,Charlie,35,Male,300,,nan,Electronics,10
525,Eve,20,Female,400,40,01/01/2023,Furniture,20
526,David,30,Female,100,40,nan,Electronics,10
527,Eve,,Other,200,10,nan,Electronics,15
528,Alice,30,Male,,40,InvalidDate,nan,10
529,Eve,20,Other,200,,15/02/2023,nan,10
530,Eve,25,Other,,,01/01/2023,nan,10
531,Bob,,Male,nan,nan,01/01/2023,Electronics,N/A
532,Bob,30,Female,200,30,InvalidDate,nan,N/A
533,Bob,35,Other,300,40,nan,Grocery,15
534,Eve,25,Male,400,20,InvalidDate,Clothing,20
535,Charlie,30,Female,100,40,nan,Clothing,10
536,Eve,35,Other,100,40,01/01/2023,nan,N/A
537,Charlie,20,Other,100,30,InvalidDate,Furniture,20
538,Charlie,35,Other,200,40,nan,nan,10
539,Bob,30,Female,200,10,InvalidDate,nan,20
540,David,30,Other,300,,15/02/2023,Electronics,5
541,Alice,20,Female,100,,InvalidDate,Furniture,10
542,Bob,35,nan,300,30,01/01/2023,nan,20
543,Bob,35,Other,100,,InvalidDate,Grocery,10
544,David,20,nan,200,10,01/01/2023,Clothing,10
545,Alice,35,Male,400,30,01/01/2023,Grocery,5
546,Eve,20,Other,400,20,InvalidDate,Grocery,20
547,Eve,25,Male,400,,InvalidDate,Grocery,15
548,Bob,30,Male,400,40,InvalidDate,Furniture,N/A
549,Alice,25,Male,,10,15/02/2023,Furniture,10
550,Bob,,nan,100,10,15/02/2023,Furniture,10
551,Charlie,,Female,400,,nan,Clothing,10
552,Bob,,nan,,20,InvalidDate,Electronics,10
553,Bob,20,nan,,40,nan,nan,N/A
554,Eve,35,Male,,20,nan,nan,15
555,Eve,25,Other,300,20,01/01/2023,Electronics,5
556,Eve,25,Female,300,nan,nan,nan,15
557,Charlie,25,Male,,40,InvalidDate,Grocery,N/A
558,Eve,25,Female,400,,15/02/2023,Clothing,20
559,Alice,,nan,100,,nan,nan,5
560,David,25,Female,200,10,nan,Clothing,5
561,Alice,35,Female,300,,15/02/2023,Electronics,20
562,Alice,,Other,400,30,nan,nan,10
563,Eve,25,Male,400,40,InvalidDate,Clothing,N/A
564,David,20,Female,200,10,nan,Grocery,20
565,David,30,Female,200,40,01/01/2023,Grocery,15
566,David,30,nan,400,10,nan,Electronics,15
567,Charlie,30,nan,200,30,01/01/2023,Furniture,20
568,Eve,,Female,400,,15/02/2023,nan,N/A
569,David,25,Male,200,10,15/02/2023,Grocery,5
570,Charlie,,Female,200,10,nan,Grocery,5
571,Bob,35,Female,400,10,nan,Electronics,10
572,Bob,20,Other,,30,15/02/2023,Grocery,N/A
573,Charlie,20,Male,400,40,01/01/2023,nan,15
574,Charlie,30,Other,100,30,15/02/2023,Electronics,15
575,Eve,30,Male,200,10,15/02/2023,Clothing,10
576,Eve,30,Male,300,10,01/01/2023,Electronics,15
577,Bob,25,Male,200,,15/02/2023,nan,10
578,David,35,Other,100,30,nan,nan,10
579,Bob,35,Other,300,30,nan,Clothing,20
580,David,35,Other,300,20,15/02/2023,Electronics,5
581,David,35,nan,400,40,nan,nan,N/A
582,Eve,30,Other,,20,InvalidDate,nan,N/A
583,Alice,20,nan,400,20,15/02/2023,Clothing,5
584,Alice,30,nan,300,40,InvalidDate,Furniture,N/A
585,Charlie,35,nan,300,nan,15/02/2023,Electronics,15
586,Eve,30,Female,,,15/02/2023,nan,15
587,David,35,Female,200,40,InvalidDate,Grocery,N/A
588,Alice,,Female,,40,15/02/2023,Clothing,20
589,David,20,nan,400,30,nan,Furniture,N/A
590,Alice,,nan,200,30,InvalidDate,Furniture,10
591,Alice,25,Male,400,30,15/02/2023,Clothing,10
592,Alice,30,nan,,30,nan,Furniture,5
593,Eve,25,Female,200,10,InvalidDate,nan,15
594,Bob,30,nan,,10,InvalidDate,Furniture,20
595,David,,nan,100,,nan,Electronics,N/A
596,Eve,35,Male,300,10,15/02/2023,Grocery,10
597,Eve,35,nan,200,10,15/02/2023,nan,15
598,Eve,30,Other,300,30,InvalidDate,Clothing,15
599,Eve,35,Male,100,30,01/01/2023,Grocery,20
600,Eve,,nan,200,40,15/02/2023,nan,20
601,Charlie,35,nan,300,30,15/02/2023,Grocery,20
602,David,,Male,300,40,nan,Furniture,20
603,Eve,25,nan,200,40,01/01/2023,Clothing,10
604,David,,Female,300,10,01/01/2023,Clothing,20
605,Charlie,20,Other,300,30,InvalidDate,Electronics,15
606,Charlie,20,Other,200,10,nan,Furniture,15
607,David,20,Female,300,30,nan,Electronics,N/A
608,Alice,30,nan,300,10,15/02/2023,Electronics,15
609,Bob,30,nan,400,10,InvalidDate,Furniture,15
610,Alice,30,Other,400,10,15/02/2023,nan,10
611,Alice,,nan,100,,01/01/2023,Electronics,15
612,Alice,30,Other,400,10,nan,Grocery,5
613,Eve,25,Other,400,20,InvalidDate,nan,15
614,Charlie,20,Female,100,20,15/02/2023,Furniture,N/A
615,Alice,,Other,300,20,15/02/2023,Clothing,N/A
616,Charlie,20,nan,300,40,01/01/2023,nan,20
617,David,30,nan,400,10,nan,Electronics,10
618,Bob,,Male,100,20,01/01/2023,Grocery,N/A
619,David,35,nan,300,40,15/02/2023,Furniture,5
620,David,25,Male,,20,nan,Clothing,5
621,Eve,30,Other,200,30,nan,Grocery,20
622,Bob,30,nan,200,,01/01/2023,Clothing,10
623,David,25,Female,200,10,nan,Furniture,10
624,David,25,Female,400,,01/01/2023,nan,15
625,Bob,35,Female,200,,nan,Electronics,5
626,Bob,30,Other,200,30,nan,Furniture,5
627,David,30,Other,,30,InvalidDate,Grocery,5
628,Bob,20,Male,300,30,nan,nan,5
629,David,,Female,,40,15/02/2023,Clothing,N/A
630,David,,Male,400,20,InvalidDate,nan,10
631,Eve,20,Male,200,10,01/01/2023,nan,15
632,Alice,,nan,300,30,15/02/2023,Grocery,N/A
633,David,25,nan,200,10,01/01/2023,Electronics,10
634,Charlie,,Female,200,10,01/01/2023,nan,20
635,Alice,,Other,400,10,15/02/2023,nan,5
636,Alice,20,nan,200,30,01/01/2023,Electronics,15
637,Alice,35,Other,100,30,InvalidDate,Electronics,10
638,Eve,,Male,300,20,15/02/2023,Clothing,20
639,David,,Male,300,30,01/01/2023,Clothing,5
640,Eve,35,Male,100,30,01/01/2023,Electronics,20
641,David,20,Male,400,10,nan,Furniture,20
642,Eve,35,Female,200,20,nan,Electronics,N/A
643,Eve,20,Male,200,,01/01/2023,Clothing,20
644,Charlie,25,nan,300,30,15/02/2023,Grocery,N/A
645,Eve,20,Male,400,30,InvalidDate,Grocery,N/A
646,Bob,25,Other,400,,01/01/2023,nan,20
647,Charlie,25,nan,400,10,01/01/2023,Grocery,10
648,Eve,20,Other,200,20,01/01/2023,Clothing,20
649,Alice,30,Other,400,10,nan,Grocery,20
650,Bob,20,Female,100,40,15/02/2023,Furniture,10
651,Bob,,Female,,30,01/01/2023,Electronics,5
652,Bob,,Other,400,40,nan,Electronics,15
653,Charlie,30,Other,,30,01/01/2023,Clothing,5
654,Eve,25,Male,200,40,01/01/2023,nan,20
655,Eve,30,nan,400,,15/02/2023,Electronics,5
656,Alice,,Male,300,30,nan,Grocery,15
657,Alice,30,Female,200,30,InvalidDate,Furniture,5
658,Bob,20,Female,100,40,15/02/2023,nan,15
659,Alice,30,Male,100,20,InvalidDate,nan,5
660,Charlie,25,nan,,40,nan,nan,N/A
661,Eve,20,Other,,30,nan,Electronics,20
662,Bob,35,Male,300,30,InvalidDate,nan,15
663,Alice,,Female,300,20,nan,Clothing,20
664,Charlie,,nan,100,10,15/02/2023,Grocery,N/A
665,Charlie,30,Female,400,20,01/01/2023,Furniture,5
666,Alice,20,nan,100,10,InvalidDate,Grocery,20
667,Eve,35,nan,100,30,01/01/2023,Clothing,5
668,Alice,20,nan,300,,InvalidDate,Clothing,5
669,Bob,,Male,,,01/01/2023,Grocery,20
670,Alice,20,Male,300,40,01/01/2023,Electronics,15
671,Charlie,35,Male,300,20,15/02/2023,Clothing,15
672,Alice,30,nan,300,20,01/01/2023,nan,20
673,Eve,25,nan,100,,InvalidDate,Furniture,15
674,David,20,Female,400,10,01/01/2023,Furniture,10
675,Alice,25,Other,100,20,nan,Clothing,5
676,Eve,,Male,200,10,01/01/2023,nan,20
677,Eve,30,nan,300,10,01/01/2023,Grocery,N/A
678,Charlie,30,Female,300,10,nan,Furniture,20
679,Eve,20,Female,200,10,nan,nan,20
680,Eve,30,Female,300,40,InvalidDate,nan,5
681,Eve,20,Male,300,40,nan,Electronics,N/A
682,Eve,20,Male,300,,nan,Clothing,5
683,Bob,25,Other,200,40,InvalidDate,nan,15
684,Bob,30,Female,100,20,InvalidDate,Grocery,20
685,Charlie,20,Male,300,40,01/01/2023,Furniture,5
686,Alice,25,Female,400,20,15/02/2023,Electronics,10
687,Eve,35,nan,200,20,InvalidDate,Grocery,20
688,Alice,25,Female,,10,nan,Furniture,15
689,Alice,25,Other,200,,01/01/2023,Clothing,5
690,Charlie,20,Male,100,10,nan,Grocery,5
691,Eve,,nan,200,10,InvalidDate,Furniture,10
692,Eve,,Male,,40,15/02/2023,Electronics,15
693,David,,nan,400,40,01/01/2023,Furniture,10
694,Alice,25,Female,,20,InvalidDate,nan,20
695,Alice,20,Female,200,40,InvalidDate,Electronics,N/A
696,Bob,30,Other,,40,nan,Grocery,5
697,David,25,Other,200,30,15/02/2023,Clothing,10
698,Bob,25,nan,400,20,InvalidDate,Electronics,5
699,Bob,20,Other,400,20,nan,Electronics,5
700,Bob,35,Other,100,30,01/01/2023,Electronics,10
701,Charlie,25,Other,400,20,nan,Furniture,5
702,Charlie,35,Other,300,,01/01/2023,nan,15
703,Bob,35,Female,,,nan,Clothing,15
704,David,,Other,,30,15/02/2023,Clothing,N/A
705,Alice,20,Female,200,40,nan,nan,15
706,David,35,Female,400,nan,15/02/2023,Furniture,10
707,Eve,20,Male,100,30,15/02/2023,Furniture,15
708,Charlie,,Female,100,,01/01/2023,nan,N/A
709,Alice,20,Female,100,10,nan,nan,20
710,Alice,25,Other,300,30,nan,Grocery,20
711,Eve,35,Female,400,20,nan,Furniture,10
712,Eve,20,nan,100,,15/02/2023,Electronics,N/A
713,Bob,30,Other,300,20,InvalidDate,Clothing,15
714,Charlie,20,Other,,30,nan,Furniture,N/A
715,Charlie,35,Other,200,,nan,nan,5
716,David,,Male,400,20,InvalidDate,Electronics,N/A
717,Bob,,Other,400,40,01/01/2023,Grocery,15
718,Bob,35,Female,,40,nan,Grocery,10
719,Bob,25,nan,400,10,InvalidDate,Electronics,5
720,Bob,25,Other,400,30,nan,Electronics,N/A
721,Charlie,,Other,400,20,15/02/2023,nan,20
722,Charlie,,nan,400,10,InvalidDate,nan,15
723,Bob,35,Other,300,30,15/02/2023,Clothing,10
724,David,25,Male,300,40,InvalidDate,Clothing,15
725,Alice,,Female,200,20,01/01/2023,Grocery,N/A
726,Alice,25,nan,400,,15/02/2023,Electronics,10
727,David,,nan,,40,nan,Grocery,20
728,Bob,20,Male,100,,InvalidDate,nan,5
729,Charlie,30,Female,200,,nan,Furniture,N/A
730,Alice,20,Male,100,20,01/01/2023,nan,10
731,Eve,,Female,100,20,InvalidDate,Furniture,5
732,Eve,30,Male,400,,01/01/2023,Electronics,10
733,David,30,Other,,10,InvalidDate,Electronics,N/A
734,Bob,,Male,100,,15/02/2023,Electronics,10
735,Alice,,nan,100,,nan,Clothing,20
736,Bob,25,nan,200,20,15/02/2023,Clothing,10
737,Alice,,nan,,30,15/02/2023,Furniture,N/A
738,David,35,Male,,40,15/02/2023,Grocery,10
739,David,,nan,100,20,15/02/2023,Grocery,5
740,Eve,35,nan,,10,InvalidDate,Furniture,5
741,Bob,,Other,200,40,nan,Clothing,15
742,Eve,25,Other,200,20,InvalidDate,nan,15
743,Bob,35,Female,200,20,InvalidDate,Furniture,20
744,Eve,20,Female,400,30,InvalidDate,Grocery,5
745,Charlie,35,Female,100,10,15/02/2023,Furniture,15
746,Charlie,25,Male,,10,01/01/2023,Furniture,10
747,Charlie,35,Female,200,20,15/02/2023,Electronics,20
748,Charlie,,Male,100,30,InvalidDate,Clothing,N/A
749,Alice,,Male,100,20,15/02/2023,Electronics,15
750,Charlie,25,Female,400,,nan,Clothing,15
751,David,30,Female,,,nan,Furniture,5
752,David,,Male,,30,15/02/2023,Clothing,20
753,Alice,20,Other,200,20,15/02/2023,Grocery,5
754,Charlie,25,nan,200,30,01/01/2023,Electronics,5
755,Charlie,35,nan,100,20,15/02/2023,Furniture,20
756,Charlie,35,nan,,20,15/02/2023,Grocery,10
757,Eve,20,Other,,,01/01/2023,Clothing,15
758,Bob,,Male,200,40,15/02/2023,Clothing,5
759,Eve,25,Female,300,10,15/02/2023,Grocery,15
760,Bob,20,Male,100,10,15/02/2023,Clothing,20
761,Charlie,,Male,,30,15/02/2023,Electronics,10
762,Charlie,25,Female,400,10,15/02/2023,nan,N/A
763,Eve,35,Other,400,,InvalidDate,Clothing,10
764,Eve,25,nan,300,40,15/02/2023,Furniture,20
765,Bob,30,nan,200,20,01/01/2023,Clothing,10
766,David,25,Male,200,20,15/02/2023,Furniture,N/A
767,Bob,30,Other,200,,InvalidDate,Clothing,5
768,Eve,25,nan,400,10,01/01/2023,Clothing,10
769,Eve,30,Other,200,20,01/01/2023,Furniture,20
770,Alice,35,Female,400,10,15/02/2023,Electronics,10
771,Eve,,Male,300,,nan,nan,N/A
772,Alice,30,Male,100,20,InvalidDate,nan,20
773,David,30,Other,,30,nan,Electronics,10
774,Bob,35,nan,300,40,15/02/2023,Clothing,20
775,Bob,30,Other,400,10,InvalidDate,nan,N/A
776,Alice,20,Female,300,10,nan,Electronics,5
777,Bob,35,nan,,10,InvalidDate,Electronics,N/A
778,Eve,20,nan,100,10,15/02/2023,nan,5
779,Charlie,35,Other,,,InvalidDate,Furniture,15
780,Alice,30,Female,400,,15/02/2023,Grocery,N/A
781,Bob,20,nan,,,nan,Furniture,5
782,Alice,30,Male,300,,InvalidDate,Clothing,15
783,Alice,35,Female,200,20,01/01/2023,Furniture,15
784,Charlie,30,nan,300,,15/02/2023,Grocery,15
785,Eve,20,Other,400,20,InvalidDate,Grocery,20
786,Alice,20,nan,100,30,01/01/2023,Electronics,N/A
787,Bob,30,Male,,,01/01/2023,Clothing,N/A
788,David,25,Female,100,30,01/01/2023,Electronics,N/A
789,Alice,35,nan,400,,01/01/2023,Furniture,N/A
790,Alice,35,Male,,30,15/02/2023,Furniture,20
791,Charlie,30,nan,300,40,InvalidDate,nan,N/A
792,Eve,25,nan,300,30,01/01/2023,Electronics,5
793,David,20,Female,400,20,InvalidDate,Electronics,15
794,Bob,,Other,,10,InvalidDate,Electronics,20
795,David,,Other,300,30,nan,Electronics,20
796,Bob,30,Male,400,10,InvalidDate,Grocery,N/A
797,Eve,25,Male,400,40,15/02/2023,nan,15
798,Bob,25,Male,100,40,15/02/2023,Clothing,5
799,Charlie,35,Female,300,20,01/01/2023,Clothing,15
800,Charlie,20,Other,,20,InvalidDate,Clothing,10
801,Charlie,25,Male,300,30,15/02/2023,Grocery,15
802,Charlie,,Male,300,,15/02/2023,nan,5
803,David,20,nan,300,40,15/02/2023,nan,5
804,Eve,20,nan,400,10,01/01/2023,Grocery,5
805,Bob,30,Male,200,,15/02/2023,Electronics,20
806,Bob,25,nan,200,40,InvalidDate,Furniture,20
807,Charlie,30,nan,100,30,15/02/2023,Electronics,10
808,Charlie,25,nan,300,40,15/02/2023,Clothing,15
809,Alice,35,Female,200,20,01/01/2023,Electronics,N/A
810,Eve,30,Male,100,10,InvalidDate,Grocery,10
811,David,30,Male,400,10,15/02/2023,Clothing,N/A
812,Bob,,nan,300,20,InvalidDate,Furniture,N/A
813,Alice,30,Female,,,InvalidDate,Clothing,10
814,Alice,25,nan,400,20,15/02/2023,Electronics,15
815,Bob,,Female,100,10,01/01/2023,nan,N/A
816,David,30,Male,400,30,InvalidDate,nan,20
817,Alice,30,nan,,,nan,nan,20
818,Alice,35,Male,400,40,15/02/2023,Clothing,10
819,Eve,30,Female,100,30,InvalidDate,nan,N/A
820,David,20,Other,,,InvalidDate,Grocery,10
821,Alice,,Female,,10,InvalidDate,Furniture,20
822,David,20,Other,400,10,15/02/2023,nan,10
823,Bob,,Male,,30,nan,Grocery,N/A
824,Charlie,35,Male,400,,InvalidDate,Grocery,N/A
825,Alice,30,nan,300,40,InvalidDate,Clothing,20
826,Eve,30,Other,,40,01/01/2023,Clothing,5
827,Bob,30,Female,400,20,15/02/2023,Furniture,5
828,David,,Male,300,30,15/02/2023,Furniture,15
829,Bob,30,Other,,,InvalidDate,Electronics,20
830,Alice,20,Female,300,30,01/01/2023,Furniture,15
831,David,30,Other,,40,InvalidDate,Clothing,20
832,Charlie,35,Female,100,,InvalidDate,Grocery,N/A
833,Bob,20,Female,100,10,15/02/2023,Electronics,20
834,Alice,30,Female,400,10,01/01/2023,Furniture,10
835,Eve,30,Female,200,,InvalidDate,Grocery,15
836,David,25,Other,100,30,15/02/2023,Clothing,20
837,Bob,,Other,200,30,InvalidDate,nan,15
838,Bob,20,nan,300,10,InvalidDate,Electronics,20
839,Charlie,25,Other,300,10,01/01/2023,Grocery,5
840,Charlie,35,Other,200,40,01/01/2023,Clothing,15
841,Eve,,nan,400,,01/01/2023,Clothing,N/A
842,Eve,20,Other,,30,InvalidDate,Electronics,N/A
843,Alice,30,Female,200,40,nan,Electronics,20
844,Alice,20,Male,200,30,01/01/2023,Furniture,N/A
845,Eve,30,Male,200,10,nan,Furniture,N/A
846,Eve,,nan,200,,nan,Electronics,15
847,David,30,Other,200,20,nan,Electronics,20
848,Charlie,35,Other,400,,15/02/2023,Grocery,15
849,Alice,30,nan,100,20,InvalidDate,Furniture,20
850,Charlie,35,Male,,40,01/01/2023,Clothing,N/A
851,Charlie,,Female,100,20,InvalidDate,Furniture,20
852,Eve,,Other,200,20,InvalidDate,Furniture,20
853,David,20,nan,100,40,15/02/2023,Electronics,10
854,Bob,35,Female,400,,15/02/2023,Electronics,20
855,David,35,nan,300,40,15/02/2023,Furniture,10
856,David,25,nan,100,10,InvalidDate,nan,15
857,Charlie,25,nan,,10,nan,nan,10
858,David,25,Male,400,20,InvalidDate,Furniture,15
859,Alice,30,Male,300,40,15/02/2023,nan,20
860,Charlie,25,nan,400,40,InvalidDate,Furniture,15
861,Alice,35,Other,200,40,15/02/2023,Electronics,N/A
862,Bob,30,Female,300,,15/02/2023,Electronics,20
863,Charlie,,Other,,30,01/01/2023,Electronics,10
864,Bob,20,Male,300,30,nan,Clothing,5
865,Charlie,25,Female,,30,15/02/2023,Electronics,20
866,Eve,,nan,200,,01/01/2023,Electronics,N/A
867,David,35,Other,,40,nan,Furniture,15
868,Eve,20,Other,400,30,15/02/2023,nan,10
869,Bob,,nan,100,40,nan,nan,10
870,David,20,Other,400,20,nan,Electronics,N/A
871,Charlie,25,Male,400,30,InvalidDate,Electronics,N/A
872,David,35,nan,300,20,01/01/2023,Electronics,20
873,Alice,20,Other,200,,nan,Furniture,5
874,David,,nan,100,10,InvalidDate,Furniture,5
875,Alice,25,Female,,,nan,Furniture,15
876,David,25,nan,300,,InvalidDate,nan,10
877,Alice,,Other,200,,15/02/2023,Clothing,20
878,Bob,,Male,100,30,15/02/2023,nan,10
879,Eve,20,nan,400,20,InvalidDate,Furniture,20
880,Charlie,30,nan,200,30,15/02/2023,Grocery,N/A
881,David,25,Other,200,10,15/02/2023,Clothing,15
882,Eve,20,Male,200,,15/02/2023,Electronics,N/A
883,Charlie,,Male,400,40,nan,nan,10
884,Charlie,20,Female,,10,InvalidDate,Clothing,15
885,Alice,,Female,300,20,01/01/2023,Grocery,20
886,Bob,35,Other,,10,01/01/2023,Clothing,20
887,Bob,,Male,100,30,InvalidDate,nan,15
888,Eve,,Male,300,40,nan,Furniture,N/A
889,Bob,,Female,100,30,15/02/2023,Electronics,15
890,David,30,Female,400,nan,15/02/2023,Furniture,N/A
891,Bob,,Other,,,nan,Furniture,15
892,Eve,25,Male,200,10,01/01/2023,nan,N/A
893,Bob,25,nan,300,,InvalidDate,Furniture,5
894,David,20,Female,200,,InvalidDate,Furniture,15
895,Alice,30,Other,100,20,nan,nan,N/A
896,Eve,20,Male,200,20,15/02/2023,nan,10
897,Alice,25,Male,200,30,15/02/2023,Grocery,10
898,Alice,25,Female,400,30,15/02/2023,Furniture,15
899,Alice,35,Other,400,20,InvalidDate,Clothing,15
900,Charlie,,nan,,10,01/01/2023,Electronics,20
901,Charlie,25,Female,100,20,InvalidDate,Electronics,N/A
902,Alice,20,Other,400,30,nan,nan,15
903,Eve,20,Male,400,40,InvalidDate,nan,10
904,David,,nan,,,nan,Grocery,10
905,David,,Other,300,40,InvalidDate,Furniture,10
906,Bob,35,nan,,40,01/01/2023,nan,N/A
907,Eve,30,Other,200,,nan,nan,5
908,Charlie,20,Other,200,20,15/02/2023,Electronics,15
909,Alice,,Other,400,10,15/02/2023,Furniture,5
910,Bob,20,Other,400,40,InvalidDate,Grocery,N/A
911,David,,nan,,10,InvalidDate,nan,15
912,Charlie,25,Female,,30,01/01/2023,nan,20
913,Charlie,20,nan,100,40,01/01/2023,nan,15
914,Alice,25,Other,200,30,15/02/2023,Electronics,15
915,David,20,nan,,20,InvalidDate,nan,15
916,Eve,30,nan,300,40,nan,nan,15
917,Charlie,35,nan,100,30,01/01/2023,Electronics,15
918,Alice,25,Other,,30,nan,nan,N/A
919,Eve,,nan,400,20,nan,Furniture,15
920,David,30,Male,,10,01/01/2023,Furniture,N/A
921,Charlie,20,Other,400,10,InvalidDate,Electronics,15
922,Eve,25,nan,400,40,nan,Furniture,15
923,Eve,20,Male,200,20,InvalidDate,Grocery,N/A
924,Eve,20,nan,200,40,nan,nan,15
925,Charlie,20,Female,,10,InvalidDate,Grocery,10
926,Charlie,35,nan,nan,20,InvalidDate,Furniture,15
927,Bob,35,nan,300,nan,InvalidDate,Electronics,20
928,David,,Female,100,20,InvalidDate,Electronics,N/A
929,Alice,25,Other,100,20,01/01/2023,Grocery,15
930,Eve,30,Female,,,nan,Furniture,15
931,Bob,30,Other,200,30,InvalidDate,nan,N/A
932,Alice,30,Female,300,30,15/02/2023,Furniture,5
933,Bob,20,nan,100,30,nan,Furniture,10
934,Charlie,35,nan,,10,nan,Electronics,10
935,Eve,25,Other,200,20,InvalidDate,Clothing,15
936,Alice,20,Other,200,,nan,nan,N/A
937,Alice,35,Male,200,10,15/02/2023,nan,20
938,Alice,35,Male,400,,15/02/2023,Electronics,15
939,Alice,25,nan,200,10,15/02/2023,Furniture,10
940,Alice,25,nan,,10,nan,Electronics,15
941,Bob,25,Male,300,10,nan,Furniture,N/A
942,Eve,20,Male,,,InvalidDate,Clothing,20
943,Charlie,,Other,200,40,nan,Clothing,5
944,Charlie,25,Female,300,10,nan,Grocery,20
945,Charlie,,Other,100,30,InvalidDate,Furniture,15
946,Charlie,20,Male,100,20,15/02/2023,Electronics,10
947,Bob,,nan,,40,InvalidDate,Electronics,N/A
948,David,30,Male,300,40,01/01/2023,Electronics,15
949,Eve,,nan,,,nan,Grocery,5
950,Alice,25,nan,300,40,nan,nan,N/A
951,David,20,nan,300,,01/01/2023,Electronics,N/A
952,Charlie,25,nan,,,01/01/2023,Clothing,N/A
953,David,30,Female,300,30,01/01/2023,Electronics,15
954,Eve,25,Male,200,10,InvalidDate,Electronics,5
955,Alice,25,Other,300,40,15/02/2023,Electronics,15
956,Alice,25,nan,300,10,InvalidDate,nan,N/A
957,Eve,35,nan,,10,01/01/2023,Electronics,N/A
958,Eve,30,Other,100,10,InvalidDate,nan,10
959,Charlie,25,Other,400,,nan,nan,20
960,Alice,25,nan,300,10,InvalidDate,Grocery,15
961,David,25,Other,400,40,01/01/2023,Clothing,5
962,Bob,20,Other,300,,nan,Electronics,N/A
963,Bob,35,Female,,40,15/02/2023,Electronics,15
964,Eve,20,Other,,,InvalidDate,Electronics,20
965,Charlie,35,Male,300,20,InvalidDate,nan,15
966,Bob,25,Male,,20,01/01/2023,Furniture,20
967,Alice,30,Male,,20,15/02/2023,Clothing,15
968,Eve,,nan,300,20,nan,Electronics,10
969,David,,Male,100,,01/01/2023,Furniture,15
970,Eve,25,Female,300,10,01/01/2023,Furniture,10
971,David,20,Male,100,30,InvalidDate,Furniture,20
972,Eve,30,nan,,30,15/02/2023,Clothing,N/A
973,Eve,35,Female,100,20,01/01/2023,Furniture,N/A
974,Eve,25,Male,,10,InvalidDate,Electronics,15
975,David,30,Female,100,40,nan,Electronics,5
976,David,30,Female,100,10,01/01/2023,Grocery,15
977,Eve,35,nan,300,40,nan,nan,10
978,Bob,30,nan,100,30,nan,Furniture,10
979,Charlie,20,Female,,10,InvalidDate,nan,20
980,Charlie,20,Male,300,10,15/02/2023,nan,15
981,Charlie,20,nan,100,30,nan,nan,20
982,David,30,Female,300,10,01/01/2023,nan,5
